retailer_id,retailer_name,distributor_id,territory_id,outlet_type,town_name,pincode,onboard_date,status,deactivation_date
RET-01709,Jai Kali Stores - 04,DIST-002,T-WB-02,Kirana Store,Chinsurah,712102,2025-03-13,Active,
RET-01710,Mondal & Sons - 11,DIST-014,T-WB-11,General Store,Medinipur,721102,2025-03-13,Active,
RET-01711,Kundu General Store - 10,DIST-015,T-WB-12,Kirana Store,Bankura,722101,2025-03-13,Active,
RET-01712,Jai Radha Stores - 24,DIST-015,T-WB-12,Kirana Store,Bankura,722102,2025-03-13,Active,
RET-01713,Shree Ganesh Traders - 32,DIST-017,T-WB-14,Kirana Store,Kalyani,741251,2025-03-13,Active,
RET-01714,Nabagram Kirana Bhandar - 45,DIST-018,T-WB-15,Kirana Store,Krishnanagar,741102,2025-03-13,Active,
RET-01715,Nandi General Store - 09,DIST-019,T-WB-16,Kirana Store,Baharampur,742103,2025-03-13,Active,
RET-01716,Pal Brothers - 04,DIST-007,T-WB-06,Kirana Store,Uluberia,711316,2025-03-14,Active,
RET-01717,Dey Brothers - 03,DIST-002,T-WB-02,Kirana Store,Chinsurah,712104,2025-03-15,Active,
RET-01718,Jai Saraswati Stores - 11,DIST-005,T-WB-04,Kirana Store,Bardhaman,713102,2025-03-15,Active,
RET-01719,Mondal Brothers - 08,DIST-007,T-WB-06,Kirana Store,Uluberia,711315,2025-03-15,Active,
RET-01720,Biswas & Sons - 11,DIST-015,T-WB-12,Kirana Store,Bankura,722101,2025-03-15,Active,
RET-01721,Nabagram Kirana Bhandar - 47,DIST-019,T-WB-16,Kirana Store,Baharampur,742101,2025-03-15,Active,
RET-01722,Mallick Provision Store,DIST-022,T-OD-03,General Store,Bhadrak,756113,2025-03-17,Active,
RET-01723,Maa Lakshmi Bhandar - 19,DIST-009,T-WB-07,Kirana Store,Asansol,713303,2025-03-17,Active,
RET-01724,Shree Saraswati Traders - 20,DIST-013,T-WB-10,Kirana Store,Kharagpur,721305,2025-03-17,Active,
RET-01725,Dash Brothers,DIST-020,T-OD-01,Kirana Store,Balasore,756001,2025-03-18,Active,
RET-01726,Jai Jagannath Traders - 06,DIST-020,T-OD-01,Kirana Store,Balasore,756002,2025-03-18,Active,
RET-01727,Chatterjee & Sons - 05,DIST-004,T-WB-04,Kirana Store,Bardhaman,713102,2025-03-18,Active,
RET-01728,Purba Kirana Bhandar - 16,DIST-007,T-WB-06,Kirana Store,Uluberia,711317,2025-03-18,Active,
RET-01729,Saha Provision Store - 11,DIST-018,T-WB-15,Kirana Store,Krishnanagar,741103,2025-03-18,Active,
RET-01730,Shree Saraswati Traders - 22,DIST-016,T-WB-13,General Store,Bishnupur,722123,2025-03-19,Active,
RET-01731,Biswas General Store - 10,DIST-017,T-WB-14,Kirana Store,Kalyani,741235,2025-03-19,Active,
RET-01732,Maa Ganesh Bhandar - 39,DIST-019,T-WB-16,Kirana Store,Baharampur,742101,2025-03-19,Active,
RET-01733,Sahu General Store,DIST-020,T-OD-01,General Store,Balasore,756002,2025-03-20,Active,
RET-01734,Behera Provision Store,DIST-020,T-OD-01,Kirana Store,Balasore,756002,2025-03-20,Inactive,2025-06-20
RET-01735,Bose Brothers - 02,DIST-003,T-WB-03,Kirana Store,Arambagh,712601,2025-03-20,Active,
RET-01736,Jai Radha Stores - 25,DIST-016,T-WB-13,Kirana Store,Bishnupur,722123,2025-03-20,Active,
RET-01737,Haldar Brothers - 11,DIST-017,T-WB-14,Kirana Store,Kalyani,741251,2025-03-20,Active,
RET-01738,Kundu & Sons - 09,DIST-017,T-WB-14,Kirana Store,Kalyani,741235,2025-03-20,Active,
RET-01739,Maa Durga Bhandar - 35,DIST-019,T-WB-16,Kirana Store,Baharampur,742101,2025-03-20,Active,
RET-01740,Jai Saraswati Stores - 29,DIST-015,T-WB-12,Kirana Store,Bankura,722102,2025-03-21,Active,
RET-01741,Majumdar Provision Store - 11,DIST-017,T-WB-14,Kirana Store,Kalyani,741251,2025-03-21,Active,
RET-01742,Patra & Sons - 09,DIST-018,T-WB-15,Kirana Store,Krishnanagar,741101,2025-03-21,Active,
RET-01743,Das Provision Store,DIST-001,T-WB-01,Kirana Store,Serampore,712203,2025-03-22,Active,
RET-01744,Pal General Store - 06,DIST-011,T-WB-09,Kirana Store,Durgapur,713201,2025-03-22,Active,
RET-01745,Paschim Kirana Bhandar - 37,DIST-014,T-WB-11,Kirana Store,Medinipur,721101,2025-03-22,Active,
RET-01746,Maa Tarini Bhandar - 02,DIST-021,T-OD-02,Kirana Store,Jaleswar,756033,2025-03-24,Active,
RET-01747,Shree Radha Traders - 03,DIST-001,T-WB-01,Kirana Store,Serampore,712201,2025-03-24,Active,
RET-01748,Haldar & Sons,DIST-001,T-WB-01,Kirana Store,Serampore,712202,2025-03-24,Active,
RET-01749,Mondal & Sons - 02,DIST-002,T-WB-02,Kirana Store,Chinsurah,712101,2025-03-24,Active,
RET-01750,Swain Brothers - 02,DIST-021,T-OD-02,Kirana Store,Jaleswar,756032,2025-03-25,Active,
RET-01751,Nandi General Store - 05,DIST-009,T-WB-07,Kirana Store,Asansol,713303,2025-03-25,Active,
RET-01752,Jai Shiva Stores - 21,DIST-011,T-WB-09,Kirana Store,Durgapur,713203,2025-03-25,Active,
RET-01753,Nabagram Kirana Bhandar - 38,DIST-013,T-WB-10,Kirana Store,Kharagpur,721305,2025-03-25,Active,
RET-01754,Jai Vishnu Stores - 17,DIST-016,T-WB-13,Kirana Store,Bishnupur,722123,2025-03-25,Active,
RET-01755,Dakhin Kirana Bhandar - 41,DIST-017,T-WB-14,Kirana Store,Kalyani,741251,2025-03-25,Active,
RET-01756,Haldar Provision Store - 10,DIST-019,T-WB-16,Kirana Store,Baharampur,742102,2025-03-25,Active,
RET-01757,Rout & Sons - 02,DIST-022,T-OD-03,Kirana Store,Bhadrak,756113,2025-03-26,Active,
RET-01758,Behera & Sons,DIST-022,T-OD-03,General Store,Bhadrak,756113,2025-03-26,Inactive,2025-06-13
RET-01759,Nabagram Kirana Bhandar - 09,DIST-003,T-WB-03,General Store,Arambagh,712602,2025-03-26,Active,
RET-01760,Maa Kali Bhandar - 15,DIST-006,T-WB-05,Kirana Store,Katwa,713131,2025-03-26,Active,
RET-01761,Roy & Sons - 10,DIST-014,T-WB-11,Kirana Store,Medinipur,721101,2025-03-26,Active,
RET-01762,Dakhin Kirana Bhandar - 31,DIST-014,T-WB-11,Kirana Store,Medinipur,721101,2025-03-26,Active,
RET-01763,Mitra Brothers - 09,DIST-016,T-WB-13,General Store,Bishnupur,722122,2025-03-26,Active,
RET-01764,Banerjee General Store - 10,DIST-018,T-WB-15,Kirana Store,Krishnanagar,741102,2025-03-26,Active,
RET-01765,Biswas & Sons - 07,DIST-009,T-WB-07,Kirana Store,Asansol,713302,2025-03-27,Active,
RET-01766,Paschim Kirana Bhandar - 39,DIST-015,T-WB-12,Kirana Store,Bankura,722102,2025-03-27,Active,
RET-01767,Nabagram Kirana Bhandar - 41,DIST-015,T-WB-12,General Store,Bankura,722102,2025-03-27,Active,
RET-01768,Maa Shiva Bhandar - 40,DIST-019,T-WB-16,Kirana Store,Baharampur,742103,2025-03-27,Active,
RET-01769,Nandi Brothers - 07,DIST-006,T-WB-05,Kirana Store,Katwa,713130,2025-03-28,Active,
RET-01770,Sahoo General Store,DIST-020,T-OD-01,Kirana Store,Balasore,756001,2025-03-29,Active,
RET-01771,Das Brothers - 07,DIST-021,T-OD-02,Kirana Store,Jaleswar,756032,2025-03-29,Active,
RET-01772,Mondal Brothers - 05,DIST-004,T-WB-04,Kirana Store,Bardhaman,713101,2025-03-29,Active,
RET-01773,Chakraborty & Sons - 06,DIST-014,T-WB-11,Kirana Store,Medinipur,721102,2025-03-29,Active,
RET-01774,Mukherjee & Sons - 10,DIST-014,T-WB-11,Kirana Store,Medinipur,721101,2025-03-31,Active,
RET-01775,Behera Brothers - 04,DIST-030,T-OD-06,Kirana Store,Khordha,752055,2025-04-01,Active,
RET-01776,Mitra Provision Store - 15,DIST-024,T-WB-18,Kirana Store,Siliguri,734003,2025-04-02,Active,
RET-01777,Das Provision Store - 18,DIST-023,T-WB-17,General Store,Jangipur,742213,2025-04-03,Active,
RET-01778,Mukherjee General Store - 14,DIST-023,T-WB-17,Kirana Store,Jangipur,742213,2025-04-04,Active,
RET-01779,Shree Kali Traders - 02,DIST-001,T-WB-01,Kirana Store,Serampore,712202,2025-04-05,Active,
RET-01780,Gogoi Store - 02,DIST-036,T-AS-04,General Store,Tezpur,784002,2025-04-09,Active,
RET-01781,Mohapatra & Sons - 04,DIST-027,T-OD-04,General Store,Cuttack,753001,2025-04-10,Active,
RET-01782,Das & Sons - 12,DIST-025,T-WB-19,Kirana Store,Malda,732101,2025-04-11,Active,
RET-01783,Maa Jagannath Bhandar - 07,DIST-029,T-OD-05,Kirana Store,Bhubaneswar,751007,2025-04-15,Active,
RET-01784,Gogoi Store,DIST-032,T-AS-01,Kirana Store,Guwahati,781003,2025-04-17,Active,
RET-01785,Mishra Brothers - 03,DIST-027,T-OD-04,Kirana Store,Cuttack,753002,2025-04-18,Active,
RET-01786,Sahoo Brothers - 03,DIST-029,T-OD-05,Kirana Store,Bhubaneswar,751007,2025-04-22,Active,
RET-01787,Axom Traders Store - 03,DIST-033,T-AS-02,Kirana Store,Guwahati,781014,2025-04-24,Active,
RET-01788,Saikia General Store - 03,DIST-035,T-AS-03,Kirana Store,Nagaon,782003,2025-04-24,Active,
RET-01789,Paul Brothers - 05,DIST-005,T-WB-04,General Store,Bardhaman,713104,2025-04-25,Active,
RET-01790,Pal Brothers - 13,DIST-024,T-WB-18,Kirana Store,Siliguri,734004,2025-04-28,Active,
RET-01791,Bose General Store - 18,DIST-025,T-WB-19,Kirana Store,Malda,732103,2025-04-29,Active,
RET-01792,Majumdar Provision Store - 12,DIST-025,T-WB-19,Kirana Store,Malda,732103,2025-05-03,Active,
RET-01793,Mohapatra & Sons - 02,DIST-026,T-OD-04,General Store,Cuttack,753001,2025-05-05,Active,
RET-01794,Haldar General Store - 17,DIST-024,T-WB-18,General Store,Siliguri,734005,2025-05-05,Active,
RET-01795,Sharma & Brothers,DIST-034,T-AS-02,Kirana Store,Guwahati,781010,2025-05-07,Active,
RET-01796,Phukan General Store - 04,DIST-035,T-AS-03,Kirana Store,Nagaon,782003,2025-05-07,Active,
RET-01797,Uttar Kirana Bhandar - 06,DIST-001,T-WB-01,General Store,Serampore,712201,2025-05-09,Active,
RET-01798,Banerjee General Store - 11,DIST-024,T-WB-18,Kirana Store,Siliguri,734005,2025-05-09,Active,
RET-01799,Shree Kali Traders - 23,DIST-023,T-WB-17,Kirana Store,Jangipur,742214,2025-05-10,Active,
RET-01800,Jai Jagannath Traders - 53,DIST-028,T-OD-05,Kirana Store,Bhubaneswar,751002,2025-05-12,Active,
RET-01801,Baruah Store - 02,DIST-032,T-AS-01,Kirana Store,Guwahati,781001,2025-05-13,Active,
RET-01802,Nath Traders - 02,DIST-036,T-AS-04,Kirana Store,Tezpur,784002,2025-05-13,Active,
RET-01803,Shree Balaji Stores - 49,DIST-030,T-OD-06,Kirana Store,Khordha,752056,2025-05-14,Active,
RET-01804,Kundu & Sons - 02,DIST-005,T-WB-04,Kirana Store,Bardhaman,713102,2025-05-20,Active,
RET-01805,Sahoo Brothers - 04,DIST-029,T-OD-05,Kirana Store,Bhubaneswar,751002,2025-05-27,Active,
RET-01806,Pal General Store - 11,DIST-023,T-WB-17,Kirana Store,Jangipur,742214,2025-05-30,Active,
RET-01807,Chatterjee General Store - 16,DIST-025,T-WB-19,Kirana Store,Malda,732103,2025-05-30,Active,
RET-01808,Shree Balaji Stores - 30,DIST-026,T-OD-04,Kirana Store,Cuttack,753004,2025-05-31,Active,
RET-01809,Shree Balaji Stores - 07,DIST-020,T-OD-01,Kirana Store,Balasore,756001,2025-06-02,Active,
RET-01810,Shree Kali Traders - 25,DIST-024,T-WB-18,Kirana Store,Siliguri,734005,2025-06-02,Active,
RET-01811,Talukdar & Brothers - 02,DIST-036,T-AS-04,Kirana Store,Tezpur,784001,2025-06-03,Active,
RET-01812,Das Brothers - 09,DIST-025,T-WB-19,Kirana Store,Malda,732101,2025-06-03,Active,
RET-01813,Baruah Provision Store,DIST-034,T-AS-02,Kirana Store,Guwahati,781010,2025-06-04,Active,
RET-01814,Jai Jagannath Traders - 28,DIST-021,T-OD-02,General Store,Jaleswar,756033,2025-06-04,Active,
RET-01815,Mishra Brothers - 05,DIST-028,T-OD-05,Kirana Store,Bhubaneswar,751002,2025-06-04,Active,
RET-01816,Maa Kali Bhandar - 21,DIST-007,T-WB-06,Kirana Store,Uluberia,711316,2025-06-04,Active,
RET-01817,Dey General Store - 07,DIST-011,T-WB-09,Kirana Store,Durgapur,713203,2025-06-04,Active,
RET-01818,Haldar Provision Store - 11,DIST-019,T-WB-16,General Store,Baharampur,742102,2025-06-04,Active,
RET-01819,Maa Radha Bhandar - 06,DIST-003,T-WB-03,Kirana Store,Arambagh,712601,2025-06-05,Active,
RET-01820,Shree Balaji Stores - 33,DIST-026,T-OD-04,Kirana Store,Cuttack,753003,2025-06-06,Active,
RET-01821,Maa Lakshmi Bhandar - 45,DIST-030,T-OD-06,Kirana Store,Khordha,752056,2025-06-07,Active,
RET-01822,Chakraborty General Store - 07,DIST-016,T-WB-13,Kirana Store,Bishnupur,722122,2025-06-07,Active,
RET-01823,Maa Shiva Bhandar - 37,DIST-017,T-WB-14,Kirana Store,Kalyani,741249,2025-06-07,Active,
RET-01824,Borah & Brothers,DIST-036,T-AS-04,Kirana Store,Tezpur,784002,2025-06-09,Active,
RET-01825,Sarkar Brothers - 12,DIST-018,T-WB-15,Kirana Store,Krishnanagar,741101,2025-06-09,Active,
RET-01826,Haldar General Store - 08,DIST-003,T-WB-03,Kirana Store,Arambagh,712602,2025-06-10,Active,
RET-01827,Chakraborty & Sons - 05,DIST-009,T-WB-07,Kirana Store,Asansol,713302,2025-06-10,Active,
RET-01828,Maa Vishnu Bhandar - 37,DIST-018,T-WB-15,Kirana Store,Krishnanagar,741101,2025-06-10,Active,
RET-01829,Mishra Brothers - 02,DIST-026,T-OD-04,Kirana Store,Cuttack,753003,2025-06-11,Active,
RET-01830,Biswas Brothers - 06,DIST-005,T-WB-04,Kirana Store,Bardhaman,713104,2025-06-11,Active,
RET-01831,Maa Ganesh Bhandar - 41,DIST-024,T-WB-18,Kirana Store,Siliguri,734001,2025-06-12,Active,
RET-01832,Barik & Sons - 02,DIST-028,T-OD-05,Kirana Store,Bhubaneswar,751007,2025-06-13,Active,
RET-01833,Jai Jagannath Traders - 61,DIST-029,T-OD-05,Kirana Store,Bhubaneswar,751001,2025-06-13,Active,
RET-01834,Shree Lakshmi Traders - 19,DIST-007,T-WB-06,Kirana Store,Uluberia,711317,2025-06-13,Active,
RET-01835,Nandi & Sons - 12,DIST-014,T-WB-11,Kirana Store,Medinipur,721102,2025-06-13,Active,
RET-01836,Medhi Store - 02,DIST-031,T-AS-01,Kirana Store,Guwahati,781003,2025-06-14,Active,
RET-01837,Shree Shiva Traders - 31,DIST-017,T-WB-14,Kirana Store,Kalyani,741235,2025-06-14,Active,
RET-01838,Das General Store - 09,DIST-025,T-WB-19,Kirana Store,Malda,732103,2025-06-14,Active,
RET-01839,Swain Provision Store - 02,DIST-022,T-OD-03,Kirana Store,Bhadrak,756113,2025-06-16,Active,
RET-01840,Dey Brothers - 14,DIST-019,T-WB-16,Kirana Store,Baharampur,742102,2025-06-16,Active,
RET-01841,Maa Lakshmi Bhandar - 43,DIST-030,T-OD-06,Kirana Store,Khordha,752056,2025-06-17,Active,
RET-01842,Pal Provision Store - 02,DIST-002,T-WB-02,Kirana Store,Chinsurah,712104,2025-06-17,Active,
RET-01843,Das Brothers - 10,DIST-027,T-OD-04,Kirana Store,Cuttack,753004,2025-06-18,Active,
RET-01844,Haldar Brothers - 10,DIST-016,T-WB-13,Kirana Store,Bishnupur,722123,2025-06-18,Active,
RET-01845,Sen General Store - 14,DIST-011,T-WB-09,Kirana Store,Durgapur,713204,2025-06-19,Active,
RET-01846,Senapati & Sons,DIST-021,T-OD-02,Kirana Store,Jaleswar,756032,2025-06-20,Active,
RET-01847,Banerjee Provision Store,DIST-001,T-WB-01,General Store,Serampore,712201,2025-06-20,Active,
RET-01848,Haldar & Sons - 09,DIST-024,T-WB-18,Kirana Store,Siliguri,734005,2025-06-20,Active,
RET-01849,Nayak Brothers - 02,DIST-020,T-OD-01,Kirana Store,Balasore,756001,2025-06-21,Active,
RET-01850,Nandi Provision Store - 07,DIST-023,T-WB-17,Kirana Store,Jangipur,742213,2025-06-21,Active,
RET-01851,Kundu General Store - 12,DIST-024,T-WB-18,Kirana Store,Siliguri,734003,2025-06-21,Active,
RET-01852,Axom Udyog Store - 03,DIST-032,T-AS-01,Kirana Store,Guwahati,781001,2025-06-23,Active,
RET-01853,Talukdar Provision Store,DIST-035,T-AS-03,Kirana Store,Nagaon,782002,2025-06-23,Active,
RET-01854,Maa Tarini Bhandar - 12,DIST-030,T-OD-06,General Store,Khordha,752055,2025-06-23,Active,
RET-01855,Jai Radha Stores - 10,DIST-006,T-WB-05,Kirana Store,Katwa,713131,2025-06-23,Active,
RET-01856,Paschim Kirana Bhandar - 36,DIST-013,T-WB-10,Kirana Store,Kharagpur,721301,2025-06-23,Active,
RET-01857,Chakraborty & Sons - 07,DIST-015,T-WB-12,General Store,Bankura,722102,2025-06-23,Active,
RET-01858,Axom Udyog Store - 04,DIST-033,T-AS-02,General Store,Guwahati,781014,2025-06-24,Active,
RET-01859,Uttar Kirana Bhandar - 20,DIST-006,T-WB-05,Kirana Store,Katwa,713131,2025-06-24,Active,
RET-01860,Nabagram Kirana Bhandar - 48,DIST-023,T-WB-17,Kirana Store,Jangipur,742214,2025-06-24,Active,
RET-01861,Jai Kali Stores - 30,DIST-013,T-WB-10,Kirana Store,Kharagpur,721305,2025-06-25,Active,
RET-01862,Maa Jagannath Bhandar - 03,DIST-022,T-OD-03,Kirana Store,Bhadrak,756100,2025-06-26,Active,
RET-01863,Purba Kirana Bhandar - 04,DIST-002,T-WB-02,General Store,Chinsurah,712101,2025-06-27,Active,
RET-01864,Phukan General Store - 02,DIST-035,T-AS-03,Kirana Store,Nagaon,782001,2025-06-28,Active,
RET-01865,Roy & Sons - 05,DIST-009,T-WB-07,Kirana Store,Asansol,713303,2025-06-28,Active,
RET-01866,Patra General Store - 08,DIST-014,T-WB-11,Kirana Store,Medinipur,721101,2025-06-28,Active,
RET-01867,Shree Shiva Traders - 35,DIST-023,T-WB-17,Kirana Store,Jangipur,742213,2025-06-28,Active,
RET-01868,Biswas Brothers - 12,DIST-015,T-WB-12,Kirana Store,Bankura,722101,2025-06-30,Active,
RET-01869,Nandi Provision Store - 08,DIST-025,T-WB-19,Kirana Store,Malda,732103,2025-06-30,Active,
RET-01870,Baruah Traders,DIST-032,T-AS-01,Kirana Store,Guwahati,781009,2025-07-01,Active,
RET-01871,Jai Jagannath Traders - 50,DIST-027,T-OD-04,General Store,Cuttack,753003,2025-07-01,Active,
RET-01872,Maa Vishnu Bhandar - 42,DIST-031,T-AS-01,Kirana Store,Guwahati,781003,2025-07-02,Active,
RET-01873,Dash Provision Store - 03,DIST-026,T-OD-04,Kirana Store,Cuttack,753004,2025-07-02,Active,
RET-01874,Shree Lakshmi Traders - 42,DIST-023,T-WB-17,Kirana Store,Jangipur,742214,2025-07-02,Active,
RET-01875,Shree Balaji Stores - 54,DIST-030,T-OD-06,Kirana Store,Khordha,752055,2025-07-03,Active,
RET-01876,Shree Balaji Stores - 32,DIST-026,T-OD-04,Kirana Store,Cuttack,753003,2025-07-04,Active,
RET-01877,Shree Kali Traders - 16,DIST-012,T-WB-10,Kirana Store,Kharagpur,721305,2025-07-04,Active,
RET-01878,Maa Vishnu Bhandar - 36,DIST-017,T-WB-14,Kirana Store,Kalyani,741249,2025-07-04,Active,
RET-01879,Mahanta & Brothers,DIST-032,T-AS-01,General Store,Guwahati,781006,2025-07-07,Active,
RET-01880,Paul & Sons - 07,DIST-005,T-WB-04,Kirana Store,Bardhaman,713102,2025-07-07,Active,
RET-01881,Shree Lakshmi Traders - 45,DIST-025,T-WB-19,Kirana Store,Malda,732103,2025-07-07,Active,
RET-01882,Bose Brothers - 13,DIST-018,T-WB-15,Kirana Store,Krishnanagar,741101,2025-07-08,Active,
RET-01883,Mukherjee General Store - 15,DIST-024,T-WB-18,Kirana Store,Siliguri,734004,2025-07-08,Active,
RET-01884,Ghosh General Store - 12,DIST-023,T-WB-17,Kirana Store,Jangipur,742213,2025-07-09,Active,
RET-01885,Rout Brothers - 07,DIST-028,T-OD-05,Kirana Store,Bhubaneswar,751001,2025-07-10,Active,
RET-01886,Haldar & Sons - 08,DIST-024,T-WB-18,Kirana Store,Siliguri,734005,2025-07-11,Active,
RET-01887,Jai Jagannath Traders - 56,DIST-028,T-OD-05,Kirana Store,Bhubaneswar,751001,2025-07-12,Active,
RET-01888,Haldar Provision Store - 12,DIST-024,T-WB-18,General Store,Siliguri,734003,2025-07-12,Active,
RET-01889,Phukan Provision Store - 04,DIST-036,T-AS-04,Kirana Store,Tezpur,784002,2025-07-14,Active,
RET-01890,Jai Jagannath Traders - 67,DIST-030,T-OD-06,Kirana Store,Khordha,752056,2025-07-14,Active,
RET-01891,Shree Durga Traders - 43,DIST-025,T-WB-19,Kirana Store,Malda,732103,2025-07-15,Active,
RET-01892,Konwar Traders - 02,DIST-033,T-AS-02,General Store,Guwahati,781010,2025-07-16,Active,
RET-01893,Shree Balaji Stores - 40,DIST-027,T-OD-04,Kirana Store,Cuttack,753002,2025-07-16,Active,
RET-01894,Paschim Kirana Bhandar - 07,DIST-001,T-WB-01,Kirana Store,Serampore,712201,2025-07-16,Active,
RET-01895,Jai Jagannath Traders - 63,DIST-030,T-OD-06,Kirana Store,Khordha,752055,2025-07-17,Active,
RET-01896,Shree Kali Traders - 27,DIST-024,T-WB-18,Kirana Store,Siliguri,734005,2025-07-17,Active,
RET-01897,Banerjee Provision Store - 10,DIST-025,T-WB-19,Kirana Store,Malda,732103,2025-07-17,Active,
RET-01898,Baruah Traders - 04,DIST-035,T-AS-03,Kirana Store,Nagaon,782002,2025-07-18,Active,
RET-01899,Kundu Brothers - 09,DIST-006,T-WB-05,Kirana Store,Katwa,713131,2025-07-18,Active,
RET-01900,Jai Jagannath Traders - 41,DIST-022,T-OD-03,Kirana Store,Bhadrak,756101,2025-07-19,Active,
RET-01901,Jai Vishnu Stores - 18,DIST-016,T-WB-13,Kirana Store,Bishnupur,722122,2025-07-19,Active,
RET-01902,Mukherjee & Sons,DIST-002,T-WB-02,Kirana Store,Chinsurah,712104,2025-07-21,Active,
RET-01903,Maa Mangala Bhandar - 04,DIST-020,T-OD-01,Kirana Store,Balasore,756003,2025-07-22,Inactive,2025-11-26
RET-01904,Maa Tarini Bhandar - 09,DIST-028,T-OD-05,Kirana Store,Bhubaneswar,751003,2025-07-22,Active,
RET-01905,Banerjee Provision Store - 03,DIST-007,T-WB-06,Kirana Store,Uluberia,711316,2025-07-22,Active,
RET-01906,Shree Lakshmi Traders - 22,DIST-009,T-WB-07,Kirana Store,Asansol,713302,2025-07-22,Active,
RET-01907,Dey General Store - 09,DIST-015,T-WB-12,Kirana Store,Bankura,722101,2025-07-22,Active,
RET-01908,Dakhin Kirana Bhandar - 49,DIST-025,T-WB-19,Kirana Store,Malda,732103,2025-07-23,Active,
RET-01909,Gogoi General Store,DIST-035,T-AS-03,Kirana Store,Nagaon,782002,2025-07-24,Active,
RET-01910,Bose & Sons - 18,DIST-023,T-WB-17,Kirana Store,Jangipur,742213,2025-07-24,Active,
RET-01911,Axom Traders Store - 02,DIST-033,T-AS-02,General Store,Guwahati,781010,2025-07-25,Active,
RET-01912,Jai Jagannath Traders - 58,DIST-029,T-OD-05,General Store,Bhubaneswar,751007,2025-07-25,Active,
RET-01913,Shree Ganesh Traders - 13,DIST-003,T-WB-03,Kirana Store,Arambagh,712601,2025-07-25,Active,
RET-01914,Chakraborty General Store - 08,DIST-019,T-WB-16,Kirana Store,Baharampur,742103,2025-07-25,Active,
RET-01915,Phukan & Brothers - 03,DIST-036,T-AS-04,General Store,Tezpur,784002,2025-07-26,Active,
RET-01916,Chakraborty & Sons - 10,DIST-023,T-WB-17,General Store,Jangipur,742213,2025-07-29,Active,
RET-01917,Mukherjee Provision Store - 16,DIST-024,T-WB-18,Kirana Store,Siliguri,734003,2025-07-29,Active,
RET-01918,Axom Udyog Store - 06,DIST-035,T-AS-03,Kirana Store,Nagaon,782003,2025-07-30,Active,
RET-01919,Mishra General Store - 02,DIST-028,T-OD-05,Kirana Store,Bhubaneswar,751002,2025-07-30,Active,
RET-01920,Phukan Traders,DIST-033,T-AS-02,Kirana Store,Guwahati,781014,2025-07-31,Active,
RET-01921,Sahu & Sons - 02,DIST-021,T-OD-02,Kirana Store,Jaleswar,756033,2025-07-31,Active,
RET-01922,Shree Lakshmi Traders - 29,DIST-011,T-WB-09,Kirana Store,Durgapur,713201,2025-07-31,Active,
RET-01923,Shree Ganesh Traders - 28,DIST-014,T-WB-11,Kirana Store,Medinipur,721102,2025-07-31,Active,
RET-01924,Biswal General Store - 03,DIST-027,T-OD-04,Kirana Store,Cuttack,753001,2025-08-02,Active,
RET-01925,Shree Balaji Stores - 45,DIST-029,T-OD-05,Kirana Store,Bhubaneswar,751002,2025-08-02,Active,
RET-01926,Choudhury General Store - 02,DIST-033,T-AS-02,Kirana Store,Guwahati,781007,2025-08-04,Active,
RET-01927,Jai Jagannath Traders - 51,DIST-027,T-OD-04,Kirana Store,Cuttack,753004,2025-08-05,Active,
RET-01928,Behera Brothers - 02,DIST-028,T-OD-05,Kirana Store,Bhubaneswar,751002,2025-08-05,Active,
RET-01929,Jai Jagannath Traders - 57,DIST-029,T-OD-05,Kirana Store,Bhubaneswar,751003,2025-08-05,Active,
RET-01930,Das Provision Store - 19,DIST-025,T-WB-19,Kirana Store,Malda,732102,2025-08-05,Active,
