primary_sale_id,invoice_id,invoice_date,grn_date,distributor_id,sku_id,dispatched_qty,received_qty,invoice_value_inr
PRI-107846,INV-00504,2025-01-16,2025-01-20,DIST-021,SPC-COR-0200G,24,23,1104
PRI-107847,INV-00504,2025-01-16,2025-01-20,DIST-021,SPC-PNP-0050G,24,23,456
PRI-107848,INV-00504,2025-01-16,2025-01-20,DIST-021,SPC-PNP-0100G,24,23,840
PRI-107849,INV-00504,2025-01-16,2025-01-20,DIST-021,SPC-RCP-0100G,24,23,696
PRI-107850,INV-00504,2025-01-16,2025-01-20,DIST-021,SPC-RCP-0200G,48,47,2592
PRI-107851,INV-00504,2025-01-16,2025-01-20,DIST-021,SPC-TUR-0100G,24,23,624
PRI-107852,INV-00504,2025-01-16,2025-01-20,DIST-021,SPC-TUR-0200G,48,47,2352
PRI-107853,INV-00504,2025-01-16,2025-01-20,DIST-021,SWT-JGB-0500G,12,11,612
PRI-107854,INV-00504,2025-01-16,2025-01-20,DIST-021,SWT-JGP-0500G,12,11,684
PRI-107855,INV-00481,2025-01-17,2025-01-20,DIST-005,FLR-BSN-0500G,24,23,1224
PRI-107856,INV-00481,2025-01-17,2025-01-20,DIST-005,FLR-BSN-1000G,12,11,1176
PRI-107857,INV-00481,2025-01-17,2025-01-20,DIST-005,OIL-MUS-0500M,48,47,3600
PRI-107858,INV-00481,2025-01-17,2025-01-20,DIST-005,OIL-MUS-1000M,96,95,13248
PRI-107859,INV-00481,2025-01-17,2025-01-20,DIST-005,OIL-MUS-5000M,36,35,20628
PRI-107860,INV-00481,2025-01-17,2025-01-20,DIST-005,SPC-COR-0100G,24,23,624
PRI-107861,INV-00481,2025-01-17,2025-01-20,DIST-005,SPC-COR-0200G,24,23,1104
PRI-107862,INV-00481,2025-01-17,2025-01-20,DIST-005,SPC-KKM-0050G,24,23,720
PRI-107863,INV-00481,2025-01-17,2025-01-20,DIST-005,SPC-KKM-0100G,24,23,1368
PRI-107864,INV-00481,2025-01-17,2025-01-20,DIST-005,SPC-PNP-0050G,24,23,456
PRI-107865,INV-00481,2025-01-17,2025-01-20,DIST-005,SPC-PNP-0100G,24,23,840
PRI-107866,INV-00481,2025-01-17,2025-01-20,DIST-005,SPC-PPF-0050G,24,23,456
PRI-107867,INV-00481,2025-01-17,2025-01-20,DIST-005,SPC-RCP-0100G,24,23,696
PRI-107868,INV-00481,2025-01-17,2025-01-20,DIST-005,SPC-RCP-0200G,48,47,2592
PRI-107869,INV-00481,2025-01-17,2025-01-20,DIST-005,SPC-TUR-0100G,24,23,624
PRI-107870,INV-00481,2025-01-17,2025-01-20,DIST-005,SPC-TUR-0200G,48,47,2352
PRI-107871,INV-00481,2025-01-17,2025-01-20,DIST-005,SWT-JGB-0500G,24,23,1224
PRI-107872,INV-00481,2025-01-17,2025-01-20,DIST-005,SWT-JGP-0500G,12,11,684
PRI-107873,INV-00474,2025-01-20,2025-01-23,DIST-002,FLR-BSN-0500G,36,35,1836
PRI-107874,INV-00474,2025-01-20,2025-01-23,DIST-002,FLR-BSN-1000G,12,11,1176
PRI-107875,INV-00474,2025-01-20,2025-01-23,DIST-002,OIL-MUS-0500M,48,47,3600
PRI-107876,INV-00474,2025-01-20,2025-01-23,DIST-002,OIL-MUS-1000M,108,107,14904
PRI-107877,INV-00474,2025-01-20,2025-01-23,DIST-002,OIL-MUS-5000M,40,39,22920
PRI-107878,INV-00474,2025-01-20,2025-01-23,DIST-002,SPC-COR-0100G,24,23,624
PRI-107879,INV-00474,2025-01-20,2025-01-23,DIST-002,SPC-COR-0200G,24,23,1104
PRI-107880,INV-00474,2025-01-20,2025-01-23,DIST-002,SPC-KKM-0050G,24,23,720
PRI-107881,INV-00474,2025-01-20,2025-01-23,DIST-002,SPC-KKM-0100G,24,23,1368
PRI-107882,INV-00474,2025-01-20,2025-01-23,DIST-002,SPC-PNP-0050G,24,23,456
PRI-107883,INV-00474,2025-01-20,2025-01-23,DIST-002,SPC-PNP-0100G,24,23,840
PRI-107884,INV-00474,2025-01-20,2025-01-23,DIST-002,SPC-PPF-0050G,24,23,456
PRI-107885,INV-00474,2025-01-20,2025-01-23,DIST-002,SPC-RCP-0100G,48,47,1392
PRI-107886,INV-00474,2025-01-20,2025-01-23,DIST-002,SPC-RCP-0200G,72,71,3888
PRI-107887,INV-00474,2025-01-20,2025-01-23,DIST-002,SPC-TUR-0100G,48,47,1248
PRI-107888,INV-00474,2025-01-20,2025-01-23,DIST-002,SPC-TUR-0200G,72,71,3528
PRI-107889,INV-00474,2025-01-20,2025-01-23,DIST-002,SWT-JGB-0500G,24,23,1224
PRI-107890,INV-00474,2025-01-20,2025-01-23,DIST-002,SWT-JGP-0500G,24,23,1368
PRI-107891,INV-00479,2025-01-20,2025-01-23,DIST-004,FLR-BSN-0500G,36,35,1836
PRI-107892,INV-00479,2025-01-20,2025-01-23,DIST-004,FLR-BSN-1000G,12,11,1176
PRI-107893,INV-00479,2025-01-20,2025-01-23,DIST-004,OIL-MUS-0500M,48,47,3600
PRI-107894,INV-00479,2025-01-20,2025-01-23,DIST-004,OIL-MUS-1000M,108,107,14904
PRI-107895,INV-00479,2025-01-20,2025-01-23,DIST-004,OIL-MUS-5000M,40,39,22920
PRI-107896,INV-00479,2025-01-20,2025-01-23,DIST-004,SPC-COR-0100G,24,23,624
PRI-107897,INV-00479,2025-01-20,2025-01-23,DIST-004,SPC-COR-0200G,24,23,1104
PRI-107898,INV-00479,2025-01-20,2025-01-23,DIST-004,SPC-KKM-0050G,24,23,720
PRI-107899,INV-00479,2025-01-20,2025-01-23,DIST-004,SPC-KKM-0100G,24,23,1368
PRI-107900,INV-00479,2025-01-20,2025-01-23,DIST-004,SPC-PNP-0050G,24,23,456
PRI-107901,INV-00479,2025-01-20,2025-01-23,DIST-004,SPC-PNP-0100G,24,23,840
PRI-107902,INV-00479,2025-01-20,2025-01-23,DIST-004,SPC-PPF-0050G,24,23,456
PRI-107903,INV-00479,2025-01-20,2025-01-23,DIST-004,SPC-RCP-0100G,48,47,1392
PRI-107904,INV-00479,2025-01-20,2025-01-23,DIST-004,SPC-RCP-0200G,72,71,3888
PRI-107905,INV-00479,2025-01-20,2025-01-23,DIST-004,SPC-TUR-0100G,48,47,1248
PRI-107906,INV-00479,2025-01-20,2025-01-23,DIST-004,SPC-TUR-0200G,72,71,3528
PRI-107907,INV-00479,2025-01-20,2025-01-23,DIST-004,SWT-JGB-0500G,24,23,1224
PRI-107908,INV-00479,2025-01-20,2025-01-23,DIST-004,SWT-JGP-0500G,24,23,1368
PRI-107909,INV-00495,2025-01-20,2025-01-22,DIST-012,FLR-BSN-0500G,36,35,1836
PRI-107910,INV-00495,2025-01-20,2025-01-22,DIST-012,FLR-BSN-1000G,12,11,1176
PRI-107911,INV-00495,2025-01-20,2025-01-22,DIST-012,OIL-MUS-0500M,48,47,3600
PRI-107912,INV-00495,2025-01-20,2025-01-22,DIST-012,OIL-MUS-1000M,108,107,14904
PRI-107913,INV-00495,2025-01-20,2025-01-22,DIST-012,OIL-MUS-5000M,40,39,22920
PRI-107914,INV-00495,2025-01-20,2025-01-22,DIST-012,SPC-COR-0100G,24,23,624
PRI-107915,INV-00495,2025-01-20,2025-01-22,DIST-012,SPC-COR-0200G,24,23,1104
PRI-107916,INV-00495,2025-01-20,2025-01-22,DIST-012,SPC-KKM-0050G,24,23,720
PRI-107917,INV-00495,2025-01-20,2025-01-22,DIST-012,SPC-KKM-0100G,24,23,1368
PRI-107918,INV-00495,2025-01-20,2025-01-22,DIST-012,SPC-PNP-0050G,24,23,456
PRI-107919,INV-00495,2025-01-20,2025-01-22,DIST-012,SPC-PNP-0100G,24,23,840
PRI-107920,INV-00495,2025-01-20,2025-01-22,DIST-012,SPC-PPF-0050G,24,23,456
PRI-107921,INV-00495,2025-01-20,2025-01-22,DIST-012,SPC-RCP-0100G,48,47,1392
PRI-107922,INV-00495,2025-01-20,2025-01-22,DIST-012,SPC-RCP-0200G,72,71,3888
PRI-107923,INV-00495,2025-01-20,2025-01-22,DIST-012,SPC-TUR-0100G,48,47,1248
PRI-107924,INV-00495,2025-01-20,2025-01-22,DIST-012,SPC-TUR-0200G,72,71,3528
PRI-107925,INV-00495,2025-01-20,2025-01-22,DIST-012,SWT-JGB-0500G,24,23,1224
PRI-107926,INV-00495,2025-01-20,2025-01-22,DIST-012,SWT-JGP-0500G,24,23,1368
PRI-107927,INV-00491,2025-01-21,2025-01-24,DIST-010,FLR-BSN-0500G,24,23,1224
PRI-107928,INV-00491,2025-01-21,2025-01-24,DIST-010,FLR-BSN-1000G,12,11,1176
PRI-107929,INV-00491,2025-01-21,2025-01-24,DIST-010,OIL-MUS-0500M,48,47,3600
PRI-107930,INV-00491,2025-01-21,2025-01-24,DIST-010,OIL-MUS-1000M,96,95,13248
PRI-107931,INV-00491,2025-01-21,2025-01-24,DIST-010,OIL-MUS-5000M,36,35,20628
PRI-107932,INV-00491,2025-01-21,2025-01-24,DIST-010,SPC-COR-0100G,24,23,624
PRI-107933,INV-00491,2025-01-21,2025-01-24,DIST-010,SPC-COR-0200G,24,23,1104
PRI-107934,INV-00491,2025-01-21,2025-01-24,DIST-010,SPC-KKM-0050G,24,23,720
PRI-107935,INV-00491,2025-01-21,2025-01-24,DIST-010,SPC-KKM-0100G,24,23,1368
PRI-107936,INV-00491,2025-01-21,2025-01-24,DIST-010,SPC-PNP-0050G,24,23,456
PRI-107937,INV-00491,2025-01-21,2025-01-24,DIST-010,SPC-PNP-0100G,24,23,840
PRI-107938,INV-00491,2025-01-21,2025-01-24,DIST-010,SPC-PPF-0050G,24,23,456
PRI-107939,INV-00491,2025-01-21,2025-01-24,DIST-010,SPC-RCP-0100G,24,23,696
PRI-107940,INV-00491,2025-01-21,2025-01-24,DIST-010,SPC-RCP-0200G,72,71,3888
PRI-107941,INV-00491,2025-01-21,2025-01-24,DIST-010,SPC-TUR-0100G,24,23,624
PRI-107942,INV-00491,2025-01-21,2025-01-24,DIST-010,SPC-TUR-0200G,72,71,3528
PRI-107943,INV-00491,2025-01-21,2025-01-24,DIST-010,SWT-JGB-0500G,24,23,1224
PRI-107944,INV-00491,2025-01-21,2025-01-24,DIST-010,SWT-JGP-0500G,12,11,684
PRI-107945,INV-00498,2025-01-21,2025-01-23,DIST-015,FLR-BSN-0500G,24,23,1224
PRI-107946,INV-00498,2025-01-21,2025-01-23,DIST-015,FLR-BSN-1000G,12,11,1176
PRI-107947,INV-00498,2025-01-21,2025-01-23,DIST-015,OIL-MUS-0500M,48,47,3600
PRI-107948,INV-00498,2025-01-21,2025-01-23,DIST-015,OIL-MUS-1000M,96,95,13248
PRI-107949,INV-00498,2025-01-21,2025-01-23,DIST-015,OIL-MUS-5000M,36,35,20628
PRI-107950,INV-00498,2025-01-21,2025-01-23,DIST-015,SPC-COR-0100G,24,23,624
PRI-107951,INV-00498,2025-01-21,2025-01-23,DIST-015,SPC-COR-0200G,24,23,1104
PRI-107952,INV-00498,2025-01-21,2025-01-23,DIST-015,SPC-KKM-0050G,24,23,720
PRI-107953,INV-00498,2025-01-21,2025-01-23,DIST-015,SPC-KKM-0100G,24,23,1368
PRI-107954,INV-00498,2025-01-21,2025-01-23,DIST-015,SPC-PNP-0050G,24,23,456
PRI-107955,INV-00498,2025-01-21,2025-01-23,DIST-015,SPC-PNP-0100G,24,23,840
PRI-107956,INV-00498,2025-01-21,2025-01-23,DIST-015,SPC-PPF-0050G,24,23,456
PRI-107957,INV-00498,2025-01-21,2025-01-23,DIST-015,SPC-RCP-0100G,24,23,696
PRI-107958,INV-00498,2025-01-21,2025-01-23,DIST-015,SPC-RCP-0200G,48,47,2592
PRI-107959,INV-00498,2025-01-21,2025-01-23,DIST-015,SPC-TUR-0100G,24,23,624
PRI-107960,INV-00498,2025-01-21,2025-01-23,DIST-015,SPC-TUR-0200G,48,47,2352
PRI-107961,INV-00498,2025-01-21,2025-01-23,DIST-015,SWT-JGB-0500G,24,23,1224
PRI-107962,INV-00498,2025-01-21,2025-01-23,DIST-015,SWT-JGP-0500G,12,11,684
PRI-107963,INV-00487,2025-01-22,2025-01-23,DIST-008,FLR-BSN-0500G,36,35,1836
PRI-107964,INV-00487,2025-01-22,2025-01-23,DIST-008,FLR-BSN-1000G,12,11,1176
PRI-107965,INV-00487,2025-01-22,2025-01-23,DIST-008,OIL-MUS-0500M,48,47,3600
PRI-107966,INV-00487,2025-01-22,2025-01-23,DIST-008,OIL-MUS-1000M,108,107,14904
PRI-107967,INV-00487,2025-01-22,2025-01-23,DIST-008,OIL-MUS-5000M,40,39,22920
PRI-107968,INV-00487,2025-01-22,2025-01-23,DIST-008,SPC-COR-0100G,24,23,624
PRI-107969,INV-00487,2025-01-22,2025-01-23,DIST-008,SPC-COR-0200G,24,23,1104
PRI-107970,INV-00487,2025-01-22,2025-01-23,DIST-008,SPC-KKM-0050G,24,23,720
PRI-107971,INV-00487,2025-01-22,2025-01-23,DIST-008,SPC-KKM-0100G,24,23,1368
PRI-107972,INV-00487,2025-01-22,2025-01-23,DIST-008,SPC-PNP-0050G,24,23,456
PRI-107973,INV-00487,2025-01-22,2025-01-23,DIST-008,SPC-PNP-0100G,24,23,840
PRI-107974,INV-00487,2025-01-22,2025-01-23,DIST-008,SPC-PPF-0050G,24,23,456
PRI-107975,INV-00487,2025-01-22,2025-01-23,DIST-008,SPC-RCP-0100G,48,47,1392
PRI-107976,INV-00487,2025-01-22,2025-01-23,DIST-008,SPC-RCP-0200G,72,71,3888
PRI-107977,INV-00487,2025-01-22,2025-01-23,DIST-008,SPC-TUR-0100G,48,47,1248
PRI-107978,INV-00487,2025-01-22,2025-01-23,DIST-008,SPC-TUR-0200G,72,71,3528
PRI-107979,INV-00487,2025-01-22,2025-01-23,DIST-008,SWT-JGB-0500G,24,23,1224
PRI-107980,INV-00487,2025-01-22,2025-01-23,DIST-008,SWT-JGP-0500G,24,23,1368
PRI-107981,INV-00503,2025-01-22,2025-01-24,DIST-020,FLR-BSN-0500G,24,23,1224
PRI-107982,INV-00503,2025-01-22,2025-01-24,DIST-020,FLR-BSN-1000G,12,11,1176
PRI-107983,INV-00503,2025-01-22,2025-01-24,DIST-020,OIL-MUS-0500M,48,47,3600
PRI-107984,INV-00503,2025-01-22,2025-01-24,DIST-020,OIL-MUS-1000M,96,95,13248
PRI-107985,INV-00503,2025-01-22,2025-01-24,DIST-020,OIL-MUS-5000M,36,35,20628
PRI-107986,INV-00503,2025-01-22,2025-01-24,DIST-020,SPC-COR-0100G,24,23,624
PRI-107987,INV-00503,2025-01-22,2025-01-24,DIST-020,SPC-COR-0200G,24,23,1104
PRI-107988,INV-00503,2025-01-22,2025-01-24,DIST-020,SPC-PNP-0050G,24,23,456
PRI-107989,INV-00503,2025-01-22,2025-01-24,DIST-020,SPC-PNP-0100G,24,23,840
PRI-107990,INV-00503,2025-01-22,2025-01-24,DIST-020,SPC-RCP-0100G,48,47,1392
PRI-107991,INV-00503,2025-01-22,2025-01-24,DIST-020,SPC-RCP-0200G,72,71,3888
PRI-107992,INV-00503,2025-01-22,2025-01-24,DIST-020,SPC-TUR-0100G,48,47,1248
PRI-107993,INV-00503,2025-01-22,2025-01-24,DIST-020,SPC-TUR-0200G,72,71,3528
PRI-107994,INV-00503,2025-01-22,2025-01-24,DIST-020,SWT-JGB-0500G,24,23,1224
PRI-107995,INV-00503,2025-01-22,2025-01-24,DIST-020,SWT-JGP-0500G,12,11,684
PRI-107996,INV-00489,2025-01-23,2025-01-25,DIST-009,FLR-BSN-0500G,36,35,1836
PRI-107997,INV-00489,2025-01-23,2025-01-25,DIST-009,FLR-BSN-1000G,12,11,1176
PRI-107998,INV-00489,2025-01-23,2025-01-25,DIST-009,OIL-MUS-0500M,48,47,3600
PRI-107999,INV-00489,2025-01-23,2025-01-25,DIST-009,OIL-MUS-1000M,108,107,14904
PRI-108000,INV-00489,2025-01-23,2025-01-25,DIST-009,OIL-MUS-5000M,40,39,22920
PRI-108001,INV-00489,2025-01-23,2025-01-25,DIST-009,SPC-COR-0100G,24,23,624
PRI-108002,INV-00489,2025-01-23,2025-01-25,DIST-009,SPC-COR-0200G,24,23,1104
PRI-108003,INV-00489,2025-01-23,2025-01-25,DIST-009,SPC-KKM-0050G,24,23,720
PRI-108004,INV-00489,2025-01-23,2025-01-25,DIST-009,SPC-KKM-0100G,24,23,1368
PRI-108005,INV-00489,2025-01-23,2025-01-25,DIST-009,SPC-PNP-0050G,24,23,456
PRI-108006,INV-00489,2025-01-23,2025-01-25,DIST-009,SPC-PNP-0100G,24,23,840
PRI-108007,INV-00489,2025-01-23,2025-01-25,DIST-009,SPC-PPF-0050G,24,23,456
PRI-108008,INV-00489,2025-01-23,2025-01-25,DIST-009,SPC-RCP-0100G,48,47,1392
PRI-108009,INV-00489,2025-01-23,2025-01-25,DIST-009,SPC-RCP-0200G,72,71,3888
PRI-108010,INV-00489,2025-01-23,2025-01-25,DIST-009,SPC-TUR-0100G,48,47,1248
PRI-108011,INV-00489,2025-01-23,2025-01-25,DIST-009,SPC-TUR-0200G,72,71,3528
PRI-108012,INV-00489,2025-01-23,2025-01-25,DIST-009,SWT-JGB-0500G,24,23,1224
PRI-108013,INV-00489,2025-01-23,2025-01-25,DIST-009,SWT-JGP-0500G,24,23,1368
PRI-108014,INV-00473,2025-01-24,2025-01-27,DIST-001,FLR-BSN-0500G,36,35,1836
PRI-108015,INV-00473,2025-01-24,2025-01-27,DIST-001,FLR-BSN-1000G,12,11,1176
PRI-108016,INV-00473,2025-01-24,2025-01-27,DIST-001,OIL-MUS-0500M,48,47,3600
PRI-108017,INV-00473,2025-01-24,2025-01-27,DIST-001,OIL-MUS-1000M,108,107,14904
PRI-108018,INV-00473,2025-01-24,2025-01-27,DIST-001,OIL-MUS-5000M,40,39,22920
PRI-108019,INV-00473,2025-01-24,2025-01-27,DIST-001,SPC-COR-0100G,24,23,624
PRI-108020,INV-00473,2025-01-24,2025-01-27,DIST-001,SPC-COR-0200G,24,23,1104
PRI-108021,INV-00473,2025-01-24,2025-01-27,DIST-001,SPC-KKM-0050G,24,23,720
PRI-108022,INV-00473,2025-01-24,2025-01-27,DIST-001,SPC-KKM-0100G,24,23,1368
PRI-108023,INV-00473,2025-01-24,2025-01-27,DIST-001,SPC-PNP-0050G,24,23,456
PRI-108024,INV-00473,2025-01-24,2025-01-27,DIST-001,SPC-PNP-0100G,24,23,840
PRI-108025,INV-00473,2025-01-24,2025-01-27,DIST-001,SPC-PPF-0050G,24,23,456
PRI-108026,INV-00473,2025-01-24,2025-01-27,DIST-001,SPC-RCP-0100G,48,47,1392
PRI-108027,INV-00473,2025-01-24,2025-01-27,DIST-001,SPC-RCP-0200G,72,71,3888
PRI-108028,INV-00473,2025-01-24,2025-01-27,DIST-001,SPC-TUR-0100G,48,47,1248
PRI-108029,INV-00473,2025-01-24,2025-01-27,DIST-001,SPC-TUR-0200G,72,71,3528
PRI-108030,INV-00473,2025-01-24,2025-01-27,DIST-001,SWT-JGB-0500G,24,23,1224
PRI-108031,INV-00473,2025-01-24,2025-01-27,DIST-001,SWT-JGP-0500G,24,23,1368
PRI-108032,INV-00493,2025-01-27,2025-01-29,DIST-011,FLR-BSN-0500G,36,35,1836
PRI-108033,INV-00493,2025-01-27,2025-01-29,DIST-011,FLR-BSN-1000G,12,11,1176
PRI-108034,INV-00493,2025-01-27,2025-01-29,DIST-011,OIL-MUS-0500M,48,47,3600
PRI-108035,INV-00493,2025-01-27,2025-01-29,DIST-011,OIL-MUS-1000M,108,107,14904
PRI-108036,INV-00493,2025-01-27,2025-01-29,DIST-011,OIL-MUS-5000M,40,39,22920
PRI-108037,INV-00493,2025-01-27,2025-01-29,DIST-011,SPC-COR-0100G,24,23,624
PRI-108038,INV-00493,2025-01-27,2025-01-29,DIST-011,SPC-COR-0200G,24,23,1104
PRI-108039,INV-00493,2025-01-27,2025-01-29,DIST-011,SPC-KKM-0050G,24,23,720
PRI-108040,INV-00493,2025-01-27,2025-01-29,DIST-011,SPC-KKM-0100G,24,23,1368
PRI-108041,INV-00493,2025-01-27,2025-01-29,DIST-011,SPC-PNP-0050G,24,23,456
PRI-108042,INV-00493,2025-01-27,2025-01-29,DIST-011,SPC-PNP-0100G,24,23,840
PRI-108043,INV-00493,2025-01-27,2025-01-29,DIST-011,SPC-PPF-0050G,24,23,456
PRI-108044,INV-00493,2025-01-27,2025-01-29,DIST-011,SPC-RCP-0100G,48,47,1392
PRI-108045,INV-00493,2025-01-27,2025-01-29,DIST-011,SPC-RCP-0200G,72,71,3888
PRI-108046,INV-00493,2025-01-27,2025-01-29,DIST-011,SPC-TUR-0100G,48,47,1248
PRI-108047,INV-00493,2025-01-27,2025-01-29,DIST-011,SPC-TUR-0200G,72,71,3528
PRI-108048,INV-00493,2025-01-27,2025-01-29,DIST-011,SWT-JGB-0500G,24,23,1224
PRI-108049,INV-00493,2025-01-27,2025-01-29,DIST-011,SWT-JGP-0500G,24,23,1368
PRI-108050,INV-00502,2025-01-28,2025-01-31,DIST-019,FLR-BSN-0500G,24,23,1224
PRI-108051,INV-00502,2025-01-28,2025-01-31,DIST-019,FLR-BSN-1000G,12,11,1176
PRI-108052,INV-00502,2025-01-28,2025-01-31,DIST-019,OIL-MUS-0500M,48,47,3600
PRI-108053,INV-00502,2025-01-28,2025-01-31,DIST-019,OIL-MUS-1000M,96,95,13248
PRI-108054,INV-00502,2025-01-28,2025-01-31,DIST-019,OIL-MUS-5000M,36,35,20628
PRI-108055,INV-00502,2025-01-28,2025-01-31,DIST-019,SPC-COR-0100G,24,23,624
PRI-108056,INV-00502,2025-01-28,2025-01-31,DIST-019,SPC-COR-0200G,24,23,1104
PRI-108057,INV-00502,2025-01-28,2025-01-31,DIST-019,SPC-KKM-0050G,24,23,720
PRI-108058,INV-00502,2025-01-28,2025-01-31,DIST-019,SPC-KKM-0100G,24,23,1368
PRI-108059,INV-00502,2025-01-28,2025-01-31,DIST-019,SPC-PNP-0050G,24,23,456
PRI-108060,INV-00502,2025-01-28,2025-01-31,DIST-019,SPC-PNP-0100G,24,23,840
PRI-108061,INV-00502,2025-01-28,2025-01-31,DIST-019,SPC-PPF-0050G,24,23,456
PRI-108062,INV-00502,2025-01-28,2025-01-31,DIST-019,SPC-RCP-0100G,24,23,696
PRI-108063,INV-00502,2025-01-28,2025-01-31,DIST-019,SPC-RCP-0200G,48,47,2592
PRI-108064,INV-00502,2025-01-28,2025-01-31,DIST-019,SPC-TUR-0100G,24,23,624
PRI-108065,INV-00502,2025-01-28,2025-01-31,DIST-019,SPC-TUR-0200G,48,47,2352
PRI-108066,INV-00502,2025-01-28,2025-01-31,DIST-019,SWT-JGB-0500G,24,23,1224
PRI-108067,INV-00502,2025-01-28,2025-01-31,DIST-019,SWT-JGP-0500G,12,11,684
PRI-108068,INV-00475,2025-01-29,2025-01-31,DIST-002,FLR-BSN-0500G,36,35,1836
PRI-108069,INV-00475,2025-01-29,2025-01-31,DIST-002,FLR-BSN-1000G,12,11,1176
PRI-108070,INV-00475,2025-01-29,2025-01-31,DIST-002,OIL-MUS-0500M,48,47,3600
PRI-108071,INV-00475,2025-01-29,2025-01-31,DIST-002,OIL-MUS-1000M,108,107,14904
PRI-108072,INV-00475,2025-01-29,2025-01-31,DIST-002,OIL-MUS-5000M,40,39,22920
PRI-108073,INV-00475,2025-01-29,2025-01-31,DIST-002,SPC-COR-0100G,24,23,624
PRI-108074,INV-00475,2025-01-29,2025-01-31,DIST-002,SPC-COR-0200G,24,23,1104
PRI-108075,INV-00475,2025-01-29,2025-01-31,DIST-002,SPC-KKM-0050G,24,23,720
PRI-108076,INV-00475,2025-01-29,2025-01-31,DIST-002,SPC-KKM-0100G,24,23,1368
PRI-108077,INV-00475,2025-01-29,2025-01-31,DIST-002,SPC-PNP-0050G,24,23,456
PRI-108078,INV-00475,2025-01-29,2025-01-31,DIST-002,SPC-PNP-0100G,24,23,840
PRI-108079,INV-00475,2025-01-29,2025-01-31,DIST-002,SPC-PPF-0050G,24,23,456
PRI-108080,INV-00475,2025-01-29,2025-01-31,DIST-002,SPC-RCP-0100G,48,47,1392
PRI-108081,INV-00475,2025-01-29,2025-01-31,DIST-002,SPC-RCP-0200G,72,71,3888
PRI-108082,INV-00475,2025-01-29,2025-01-31,DIST-002,SPC-TUR-0100G,48,47,1248
PRI-108083,INV-00475,2025-01-29,2025-01-31,DIST-002,SPC-TUR-0200G,72,71,3528
PRI-108084,INV-00475,2025-01-29,2025-01-31,DIST-002,SWT-JGB-0500G,24,23,1224
PRI-108085,INV-00475,2025-01-29,2025-01-31,DIST-002,SWT-JGP-0500G,24,23,1368
PRI-108086,INV-00485,2025-01-30,2025-02-03,DIST-007,FLR-BSN-0500G,24,23,1224
PRI-108087,INV-00485,2025-01-30,2025-02-03,DIST-007,FLR-BSN-1000G,12,11,1176
PRI-108088,INV-00485,2025-01-30,2025-02-03,DIST-007,OIL-MUS-0500M,48,47,3600
PRI-108089,INV-00485,2025-01-30,2025-02-03,DIST-007,OIL-MUS-1000M,96,95,13248
PRI-108090,INV-00485,2025-01-30,2025-02-03,DIST-007,OIL-MUS-5000M,36,35,20628
PRI-108091,INV-00485,2025-01-30,2025-02-03,DIST-007,SPC-COR-0100G,24,23,624
PRI-108092,INV-00485,2025-01-30,2025-02-03,DIST-007,SPC-COR-0200G,24,23,1104
PRI-108093,INV-00485,2025-01-30,2025-02-03,DIST-007,SPC-KKM-0050G,24,23,720
PRI-108094,INV-00485,2025-01-30,2025-02-03,DIST-007,SPC-KKM-0100G,24,23,1368
PRI-108095,INV-00485,2025-01-30,2025-02-03,DIST-007,SPC-PNP-0050G,24,23,456
PRI-108096,INV-00485,2025-01-30,2025-02-03,DIST-007,SPC-PNP-0100G,24,23,840
PRI-108097,INV-00485,2025-01-30,2025-02-03,DIST-007,SPC-PPF-0050G,24,23,456
PRI-108098,INV-00485,2025-01-30,2025-02-03,DIST-007,SPC-RCP-0100G,24,23,696
PRI-108099,INV-00485,2025-01-30,2025-02-03,DIST-007,SPC-RCP-0200G,48,47,2592
PRI-108100,INV-00485,2025-01-30,2025-02-03,DIST-007,SPC-TUR-0100G,24,23,624
PRI-108101,INV-00485,2025-01-30,2025-02-03,DIST-007,SPC-TUR-0200G,48,47,2352
PRI-108102,INV-00485,2025-01-30,2025-02-03,DIST-007,SWT-JGB-0500G,24,23,1224
PRI-108103,INV-00485,2025-01-30,2025-02-03,DIST-007,SWT-JGP-0500G,12,11,684
PRI-108104,INV-00496,2025-01-30,2025-02-03,DIST-013,FLR-BSN-0500G,24,23,1224
PRI-108105,INV-00496,2025-01-30,2025-02-03,DIST-013,FLR-BSN-1000G,12,11,1176
PRI-108106,INV-00496,2025-01-30,2025-02-03,DIST-013,OIL-MUS-0500M,48,47,3600
PRI-108107,INV-00496,2025-01-30,2025-02-03,DIST-013,OIL-MUS-1000M,96,95,13248
PRI-108108,INV-00496,2025-01-30,2025-02-03,DIST-013,OIL-MUS-5000M,36,35,20628
PRI-108109,INV-00496,2025-01-30,2025-02-03,DIST-013,SPC-COR-0100G,24,23,624
PRI-108110,INV-00496,2025-01-30,2025-02-03,DIST-013,SPC-COR-0200G,24,23,1104
PRI-108111,INV-00496,2025-01-30,2025-02-03,DIST-013,SPC-KKM-0050G,24,23,720
PRI-108112,INV-00496,2025-01-30,2025-02-03,DIST-013,SPC-KKM-0100G,24,23,1368
PRI-108113,INV-00496,2025-01-30,2025-02-03,DIST-013,SPC-PNP-0050G,24,23,456
PRI-108114,INV-00496,2025-01-30,2025-02-03,DIST-013,SPC-PNP-0100G,24,23,840
PRI-108115,INV-00496,2025-01-30,2025-02-03,DIST-013,SPC-PPF-0050G,24,23,456
